;ID;Mu_max_KO;Mu_max_WT;Relative_Mu
YBR026C_m__+__YHR067W_m;YBR026C_m__+__YHR067W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YKL192C_m;YBR026C_m__+__YKL192C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YER061C_m;YBR026C_m__+__YER061C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YOR221C_m;YBR026C_m__+__YOR221C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YKL055C_m;YBR026C_m__+__YKL055C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPR002W_m;YBR026C_m__+__YPR002W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YLR304C_m;YBR026C_m__+__YLR304C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YJL200C_m;YBR026C_m__+__YJL200C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPL148C_m;YBR026C_m__+__YPL148C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YAL054C_m;YBR026C_m__+__YAL054C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YER170W_m;YBR026C_m__+__YER170W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YDR148C_m;YBR026C_m__+__YDR148C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YIL125W_m;YBR026C_m__+__YIL125W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YLR209C_m;YBR026C_m__+__YLR209C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YKL132C_m;YBR026C_m__+__YKL132C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YBL064C_m;YBR026C_m__+__YBL064C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YCR083W_m;YBR026C_m__+__YCR083W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YER086W_m;YBR026C_m__+__YER086W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YKL194C_m;YBR026C_m__+__YKL194C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YHR106W_m;YBR026C_m__+__YHR106W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YDR268W_m;YBR026C_m__+__YDR268W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YPL097W_m;YBR026C_m__+__YPL097W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YGR094W_m;YBR026C_m__+__YGR094W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YHR008C_m;YBR026C_m__+__YHR008C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YGR171C_m;YBR026C_m__+__YGR171C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YJR049C_m;YBR026C_m__+__YJR049C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YEL041W_m;YBR026C_m__+__YEL041W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPL188W_m;YBR026C_m__+__YPL188W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YOR209C_m;YBR026C_m__+__YOR209C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YLR328W_m;YBR026C_m__+__YLR328W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YGL037C_m;YBR026C_m__+__YGL037C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YFR047C_m;YBR026C_m__+__YFR047C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YER178W_m;YBR026C_m__+__YER178W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR026C_m__+__YBR221C_m;YBR026C_m__+__YBR221C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR026C_m__+__YNL071W_m;YBR026C_m__+__YNL071W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR026C_m__+__YGR193C_m;YBR026C_m__+__YGR193C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR026C_m__+__YPR047W_m;YBR026C_m__+__YPR047W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YLR142W_m;YBR026C_m__+__YLR142W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YML126C_m;YBR026C_m__+__YML126C_m;0,11568319427840379;0,11636502057081088;0,994140625
YBR026C_m__+__YNL037C_m;YBR026C_m__+__YNL037C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YOR136W_m;YBR026C_m__+__YOR136W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YDL066W_m;YBR026C_m__+__YDL066W_m;0,11613774514000852;0,11636502057081088;0,998046875
YBR026C_m__+__YHR208W_m;YBR026C_m__+__YHR208W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YPL040C_m;YBR026C_m__+__YPL040C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YNL104C_m;YBR026C_m__+__YNL104C_m;0,1155695565630026;0,11636502057081088;0,9931640625
YBR026C_m__+__YGR244C_m;YBR026C_m__+__YGR244C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YOR142W_m;YBR026C_m__+__YOR142W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YLR382C_m;YBR026C_m__+__YLR382C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YNL073W_m;YBR026C_m__+__YNL073W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YGR287C_m;YBR026C_m__+__YGR287C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPR006C_m;YBR026C_m__+__YPR006C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YKL085W_m;YBR026C_m__+__YKL085W_m;0,11534228113220024;0,11636502057081088;0,9912109375
YBR026C_m__+__YKL029C_m;YBR026C_m__+__YKL029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR026C_m__+__YFL018C_m;YBR026C_m__+__YFL018C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR026C_m__+__YLR089C_m;YBR026C_m__+__YLR089C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YGL256W_m;YBR026C_m__+__YGL256W_m;0,11602410742460734;0,11636502057081088;0,9970703125
YBR026C_m__+__YMR083W_m;YBR026C_m__+__YMR083W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YHR091C_m;YBR026C_m__+__YHR091C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YCR024C_m;YBR026C_m__+__YCR024C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YKL106W_m;YBR026C_m__+__YKL106W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPL104W_m;YBR026C_m__+__YPL104W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YPL078C_m;YBR026C_m__+__YPL078C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YJR121W_m;YBR026C_m__+__YJR121W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YDR298C_m;YBR026C_m__+__YDR298C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YDL004W_m;YBR026C_m__+__YDL004W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YDR377W_m;YBR026C_m__+__YDR377W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YKL016C_m;YBR026C_m__+__YKL016C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YPL271W_m;YBR026C_m__+__YPL271W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR026C_m__+__YCL004W_m;YBR026C_m__+__YCL004W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YML042W_m;YBR026C_m__+__YML042W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YNR001C_m;YBR026C_m__+__YNR001C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPR001W_m;YBR026C_m__+__YPR001W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YBR029C_m;YBR026C_m__+__YBR029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR026C_m__+__YDR035W_m;YBR026C_m__+__YDR035W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR026C_m__+__YOR236W_m;YBR026C_m__+__YOR236W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YDL178W_m;YBR026C_m__+__YDL178W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YBL013W_m;YBR026C_m__+__YBL013W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YJR051W_m;YBR026C_m__+__YJR051W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YBR084W_m;YBR026C_m__+__YBR084W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YPL262W_m;YBR026C_m__+__YPL262W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YAL044C_m;YBR026C_m__+__YAL044C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YDR019C_m;YBR026C_m__+__YDR019C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YMR189W_m;YBR026C_m__+__YMR189W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YBR263W_m;YBR026C_m__+__YBR263W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR026C_m__+__YPR184W_m;YBR026C_m__+__YPR184W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YOL033W_m;YBR026C_m__+__YOL033W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YOR040W_m;YBR026C_m__+__YOR040W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPL091W_m;YBR026C_m__+__YPL091W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YDL131W_m;YBR026C_m__+__YDL131W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPR033C_m;YBR026C_m__+__YPR033C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YHR011W_m;YBR026C_m__+__YHR011W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YGR102C_m;YBR026C_m__+__YGR102C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YBL080C_m;YBR026C_m__+__YBL080C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YMR293C_m;YBR026C_m__+__YMR293C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR026C_m__+__YLR342W_m;YBR026C_m__+__YLR342W_m;0,11591046970920615;0,11636502057081088;0,99609375
YBR026C_m__+__YML110C_m;YBR026C_m__+__YML110C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YOR374W_m;YBR026C_m__+__YOR374W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR026C_m__+__YER073W_m;YBR026C_m__+__YER073W_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YPL028W_m;YBR026C_m__+__YPL028W_m;0,11568319427840379;0,11636502057081088;0,994140625
YBR026C_m__+__YMR207C_m;YBR026C_m__+__YMR207C_m;0,11636502057081088;0,11636502057081088;1,0
YBR026C_m__+__YJL071W_m;YBR026C_m__+__YJL071W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YKL192C_m;YHR067W_m__+__YKL192C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YER061C_m;YHR067W_m__+__YER061C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YOR221C_m;YHR067W_m__+__YOR221C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YKL055C_m;YHR067W_m__+__YKL055C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPR002W_m;YHR067W_m__+__YPR002W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YLR304C_m;YHR067W_m__+__YLR304C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YJL200C_m;YHR067W_m__+__YJL200C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPL148C_m;YHR067W_m__+__YPL148C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YAL054C_m;YHR067W_m__+__YAL054C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YER170W_m;YHR067W_m__+__YER170W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YDR148C_m;YHR067W_m__+__YDR148C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YIL125W_m;YHR067W_m__+__YIL125W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YLR209C_m;YHR067W_m__+__YLR209C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YKL132C_m;YHR067W_m__+__YKL132C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YBL064C_m;YHR067W_m__+__YBL064C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YCR083W_m;YHR067W_m__+__YCR083W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YER086W_m;YHR067W_m__+__YER086W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YKL194C_m;YHR067W_m__+__YKL194C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YHR106W_m;YHR067W_m__+__YHR106W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YDR268W_m;YHR067W_m__+__YDR268W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YPL097W_m;YHR067W_m__+__YPL097W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YGR094W_m;YHR067W_m__+__YGR094W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YHR008C_m;YHR067W_m__+__YHR008C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YGR171C_m;YHR067W_m__+__YGR171C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YJR049C_m;YHR067W_m__+__YJR049C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YEL041W_m;YHR067W_m__+__YEL041W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPL188W_m;YHR067W_m__+__YPL188W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YOR209C_m;YHR067W_m__+__YOR209C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YLR328W_m;YHR067W_m__+__YLR328W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YGL037C_m;YHR067W_m__+__YGL037C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YFR047C_m;YHR067W_m__+__YFR047C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YER178W_m;YHR067W_m__+__YER178W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YHR067W_m__+__YBR221C_m;YHR067W_m__+__YBR221C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YHR067W_m__+__YNL071W_m;YHR067W_m__+__YNL071W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YHR067W_m__+__YGR193C_m;YHR067W_m__+__YGR193C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YHR067W_m__+__YPR047W_m;YHR067W_m__+__YPR047W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YLR142W_m;YHR067W_m__+__YLR142W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YML126C_m;YHR067W_m__+__YML126C_m;0,11568319427840379;0,11636502057081088;0,994140625
YHR067W_m__+__YNL037C_m;YHR067W_m__+__YNL037C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YOR136W_m;YHR067W_m__+__YOR136W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YDL066W_m;YHR067W_m__+__YDL066W_m;0,11613774514000852;0,11636502057081088;0,998046875
YHR067W_m__+__YHR208W_m;YHR067W_m__+__YHR208W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YPL040C_m;YHR067W_m__+__YPL040C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YNL104C_m;YHR067W_m__+__YNL104C_m;0,1155695565630026;0,11636502057081088;0,9931640625
YHR067W_m__+__YGR244C_m;YHR067W_m__+__YGR244C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YOR142W_m;YHR067W_m__+__YOR142W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YLR382C_m;YHR067W_m__+__YLR382C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YNL073W_m;YHR067W_m__+__YNL073W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YGR287C_m;YHR067W_m__+__YGR287C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPR006C_m;YHR067W_m__+__YPR006C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YKL085W_m;YHR067W_m__+__YKL085W_m;0,11534228113220024;0,11636502057081088;0,9912109375
YHR067W_m__+__YKL029C_m;YHR067W_m__+__YKL029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YHR067W_m__+__YFL018C_m;YHR067W_m__+__YFL018C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YHR067W_m__+__YLR089C_m;YHR067W_m__+__YLR089C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YGL256W_m;YHR067W_m__+__YGL256W_m;0,11602410742460734;0,11636502057081088;0,9970703125
YHR067W_m__+__YMR083W_m;YHR067W_m__+__YMR083W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YHR091C_m;YHR067W_m__+__YHR091C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YCR024C_m;YHR067W_m__+__YCR024C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YKL106W_m;YHR067W_m__+__YKL106W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPL104W_m;YHR067W_m__+__YPL104W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YPL078C_m;YHR067W_m__+__YPL078C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YJR121W_m;YHR067W_m__+__YJR121W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YDR298C_m;YHR067W_m__+__YDR298C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YDL004W_m;YHR067W_m__+__YDL004W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YDR377W_m;YHR067W_m__+__YDR377W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YKL016C_m;YHR067W_m__+__YKL016C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YPL271W_m;YHR067W_m__+__YPL271W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YHR067W_m__+__YCL004W_m;YHR067W_m__+__YCL004W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YML042W_m;YHR067W_m__+__YML042W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YNR001C_m;YHR067W_m__+__YNR001C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPR001W_m;YHR067W_m__+__YPR001W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YBR029C_m;YHR067W_m__+__YBR029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YHR067W_m__+__YDR035W_m;YHR067W_m__+__YDR035W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YHR067W_m__+__YOR236W_m;YHR067W_m__+__YOR236W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YDL178W_m;YHR067W_m__+__YDL178W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YBL013W_m;YHR067W_m__+__YBL013W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YJR051W_m;YHR067W_m__+__YJR051W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YBR084W_m;YHR067W_m__+__YBR084W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YPL262W_m;YHR067W_m__+__YPL262W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YAL044C_m;YHR067W_m__+__YAL044C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YDR019C_m;YHR067W_m__+__YDR019C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YMR189W_m;YHR067W_m__+__YMR189W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YBR263W_m;YHR067W_m__+__YBR263W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YHR067W_m__+__YPR184W_m;YHR067W_m__+__YPR184W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YOL033W_m;YHR067W_m__+__YOL033W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YOR040W_m;YHR067W_m__+__YOR040W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPL091W_m;YHR067W_m__+__YPL091W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YDL131W_m;YHR067W_m__+__YDL131W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPR033C_m;YHR067W_m__+__YPR033C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YHR011W_m;YHR067W_m__+__YHR011W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YGR102C_m;YHR067W_m__+__YGR102C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YBL080C_m;YHR067W_m__+__YBL080C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YMR293C_m;YHR067W_m__+__YMR293C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YHR067W_m__+__YLR342W_m;YHR067W_m__+__YLR342W_m;0,11591046970920615;0,11636502057081088;0,99609375
YHR067W_m__+__YML110C_m;YHR067W_m__+__YML110C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YOR374W_m;YHR067W_m__+__YOR374W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YHR067W_m__+__YER073W_m;YHR067W_m__+__YER073W_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YPL028W_m;YHR067W_m__+__YPL028W_m;0,11568319427840379;0,11636502057081088;0,994140625
YHR067W_m__+__YMR207C_m;YHR067W_m__+__YMR207C_m;0,11636502057081088;0,11636502057081088;1,0
YHR067W_m__+__YJL071W_m;YHR067W_m__+__YJL071W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YER061C_m;YKL192C_m__+__YER061C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YOR221C_m;YKL192C_m__+__YOR221C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YKL055C_m;YKL192C_m__+__YKL055C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YPR002W_m;YKL192C_m__+__YPR002W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YLR304C_m;YKL192C_m__+__YLR304C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YJL200C_m;YKL192C_m__+__YJL200C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YPL148C_m;YKL192C_m__+__YPL148C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YAL054C_m;YKL192C_m__+__YAL054C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YER170W_m;YKL192C_m__+__YER170W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YDR148C_m;YKL192C_m__+__YDR148C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YIL125W_m;YKL192C_m__+__YIL125W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YLR209C_m;YKL192C_m__+__YLR209C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YKL132C_m;YKL192C_m__+__YKL132C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YBL064C_m;YKL192C_m__+__YBL064C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YCR083W_m;YKL192C_m__+__YCR083W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YER086W_m;YKL192C_m__+__YER086W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YKL194C_m;YKL192C_m__+__YKL194C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YKL192C_m__+__YHR106W_m;YKL192C_m__+__YHR106W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YDR268W_m;YKL192C_m__+__YDR268W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YKL192C_m__+__YPL097W_m;YKL192C_m__+__YPL097W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YKL192C_m__+__YGR094W_m;YKL192C_m__+__YGR094W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YKL192C_m__+__YHR008C_m;YKL192C_m__+__YHR008C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YKL192C_m__+__YGR171C_m;YKL192C_m__+__YGR171C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YKL192C_m__+__YJR049C_m;YKL192C_m__+__YJR049C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YEL041W_m;YKL192C_m__+__YEL041W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YPL188W_m;YKL192C_m__+__YPL188W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YOR209C_m;YKL192C_m__+__YOR209C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YLR328W_m;YKL192C_m__+__YLR328W_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YGL037C_m;YKL192C_m__+__YGL037C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YFR047C_m;YKL192C_m__+__YFR047C_m;0,11636502057081088;0,11636502057081088;1,0
YKL192C_m__+__YER178W_m;YKL192C_m__+__YER178W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YKL192C_m__+__YBR221C_m;YKL192C_m__+__YBR221C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YKL192C_m__+__YNL071W_m;YKL192C_m__+__YNL071W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YKL192C_m__+__YGR193C_m;YKL192C_m__+__YGR193C_m;0,11153541766626063;0,11636502057081088;0,95849609375
