;ID;Mu_max_KO;Mu_max_WT;Relative_Mu
YDL100C_c;YDL100C_c;0,11624649420264177;0,11624649420264177;1,0
YKL152C_c;YKL152C_c;0,1076046344651651;0,11624649420264177;0,9256591796875
YNR043W_c;YNR043W_c;9,413466434435111e-08;0,11624649420264177;8,097849745064556e-07
YHR063C_c;YHR063C_c;0,11624649420264177;0,11624649420264177;1,0
YLR355C_m;YLR355C_m;7,59194166009818e-09;0,11624649420264177;6,530899458235574e-08
YCR036W_c;YCR036W_c;0,116132972235647;0,11624649420264177;0,9990234375
YBR153W_c;YBR153W_c;2,4859775218318914e-05;0,11624649420264177;0,0002138539780389692
YOL066C_c;YOL066C_c;3,281337377115301e-05;0,11624649420264177;0,0002822740934789181
YJR057W_c;YJR057W_c;2,8299943513434117e-07;0,11624649420264177;2,434477160584425e-06
YLR209C_c;YLR209C_c;0,11624649420264177;0,11624649420264177;1,0
YBR252W_c;YBR252W_c;0,11624649420264177;0,11624649420264177;1,0
YHR068W_c;YHR068W_c;0,11624649420264177;0,11624649420264177;1,0
YEL071W_c;YEL071W_c;0,11624649420264177;0,11624649420264177;1,0
YDL174C_mIM;YDL174C_mIM;0,11624649420264177;0,11624649420264177;1,0
YDL178W_m;YDL178W_m;0,11624649420264177;0,11624649420264177;1,0
YGR254W_c;YGR254W_c;0,11624649420264177;0,11624649420264177;1,0
YHR174W_c;YHR174W_c;0,11624649420264177;0,11624649420264177;1,0
YLL012W_c;YLL012W_c;0,11624649420264177;0,11624649420264177;1,0
YBR184W_c;YBR184W_c;0,11624649420264177;0,11624649420264177;1,0
YLR189C_c;YLR189C_c;0,11624649420264177;0,11624649420264177;1,0
YDR147W_c;YDR147W_c;0,11624649420264177;0,11624649420264177;1,0
YER015W_c;YER015W_c;0,11624649420264177;0,11624649420264177;1,0
YIL134W_mIM;YIL134W_mIM;0,11624649420264177;0,11624649420264177;1,0
YGR037C_c;YGR037C_c;4,262855005663838e-08;0,11624649420264177;3,6670826375484467e-07
YKL060C_c;YKL060C_c;0,10154628636718654;0,11624649420264177;0,8735427856445312
YLR377C_c;YLR377C_c;0,11624649420264177;0,11624649420264177;1,0
YJL155C_c;YJL155C_c;0,11624649420264177;0,11624649420264177;1,0
YOR176W_m;YOR176W_m;1,419024587434592e-05;0,11624649420264177;0,0001220703125
YPL275W_c;YPL275W_c;0,11624649420264177;0,11624649420264177;1,0
YOR388C_c;YOR388C_c;0,11624649420264177;0,11624649420264177;1,0
YPL276W_c;YPL276W_c;0,11624649420264177;0,11624649420264177;1,0
YJL060W_c;YJL060W_c;0,11624649420264177;0,11624649420264177;1,0
YBL013W_m;YBL013W_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YDL045C_c;YDL045C_c;3,458777701760581e-05;0,11624649420264177;0,0002975382376462221
YLR011W_c;YLR011W_c;0,11624649420264177;0,11624649420264177;1,0
YEL047C_c;YEL047C_c;0,116132972235647;0,11624649420264177;0,9990234375
YJR051W_m;YJR051W_m;0,11624649420264177;0,11624649420264177;1,0
YPL069C_c;YPL069C_c;0,11624649420264177;0,11624649420264177;1,0
YER183C_mIM;YER183C_mIM;0,11624649420264177;0,11624649420264177;1,0
YGR204W_c;YGR204W_c;3,150452678940111e-08;0,11624649420264177;2,710148551618441e-07
YBR084W_m;YBR084W_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YPL262W_c;YPL262W_c;0,11624649420264177;0,11624649420264177;1,0
YPL262W_m;YPL262W_m;0,116132972235647;0,11624649420264177;0,9990234375
YDL022W_c;YDL022W_c;0,11048525437765733;0,11624649420264177;0,950439453125
YOL059W_c;YOL059W_c;0,11624649420264177;0,11624649420264177;1,0
YIL155C_mIM;YIL155C_mIM;0,11624649420264177;0,11624649420264177;1,0
YER062C_c;YER062C_c;0,11624649420264177;0,11624649420264177;1,0
YIL053W_c;YIL053W_c;0,11624649420264177;0,11624649420264177;1,0
YOR323C_c;YOR323C_c;0,11601945026865224;0,11624649420264177;0,998046875
YNL241C_c;YNL241C_c;0,08775248048695516;0,11624649420264177;0,7548828125
YBR196C_c;YBR196C_c;0,11590592830165747;0,11624649420264177;0,9970703125
YBR020W_c;YBR020W_c;0,11624649420264177;0,11624649420264177;1,0
YBR018C_c;YBR018C_c;0,11624649420264177;0,11624649420264177;1,0
YKL035W_c;YKL035W_c;0,11624649420264177;0,11624649420264177;1,0
YHL012W_c;YHL012W_c;0,116132972235647;0,11624649420264177;0,9990234375
YJR009C_c;YJR009C_c;0,11624649420264177;0,11624649420264177;1,0
YJL052W_c;YJL052W_c;0,11624649420264177;0,11624649420264177;1,0
YGR192C_c;YGR192C_c;0,11624649420264177;0,11624649420264177;1,0
YDR408C_c;YDR408C_c;2,5052054560269514e-07;0,11624649420264177;2,1550804376602173e-06
YEL011W_c;YEL011W_c;0,11624649420264177;0,11624649420264177;1,0
YAL044C_m;YAL044C_m;0,11624649420264177;0,11624649420264177;1,0
YDR019C_m;YDR019C_m;0,11624649420264177;0,11624649420264177;1,0
YMR189W_m;YMR189W_m;0,11624649420264177;0,11624649420264177;1,0
